code,x,y,t,z,tmp,uwind,vwind,wind,hum,prec
429,126.6614,37.602,7,13,-3.250853194,0.704015352,-0.687140353,0.212708697,84.51205564,0.074042091
429,126.6614,37.602,8,16,-3.67274921,0.598882287,-0.375329273,0.103586081,83.97407871,0.045286215
429,126.6614,37.602,9,17,-2.848244717,0.53425992,-0.307918881,-0.097960568,83.75391512,0.039667793
429,126.6614,37.602,10,24,-1.418772456,0.690059216,-1.093810523,0.452596385,80.18937767,0.037218039
429,126.6614,37.602,11,35,-0.351460751,0.964106538,-1.890143553,0.942555242,74.33657169,0.047031559
429,126.6614,37.602,12,42,-0.051644787,1.224197766,-2.179315624,1.103515258,71.21581205,0.06060958
429,126.6614,37.602,13,48,0.14777246,1.273355575,-2.277204028,1.13044192,70.43489632,0.046329473
429,126.6614,37.602,14,49,0.313351964,1.421170577,-2.328634401,1.144229192,67.2247771,0.023634515
429,126.6614,37.602,15,49,0.734863742,1.061389588,-1.985047341,1.032842147,66.55161732,0.013038721
429,126.6614,37.602,16,50,0.621490305,0.905468329,-1.936217641,0.965719829,65.99532902,0.007024773
429,126.6614,37.602,17,49,0.109425691,0.883246899,-1.538469976,0.786114332,68.61224789,0.005055806
429,126.6614,37.602,18,51,-1.128987196,0.292400138,-0.996954345,0.442654987,72.66089409,0.005558727
429,126.6614,37.602,19,57,-1.560300412,0.320008636,-0.857442645,0.269407481,76.4395395,0.00583124
429,126.6614,37.602,20,56,-1.728923018,0.650395981,-1.296401429,0.499487977,77.14352696,0.007748932
429,126.6614,37.602,21,51,-2.859655105,0.706804121,-0.999297871,0.452564451,79.08576344,0.008372006
429,126.6614,37.602,22,49,-3.582382803,0.736290557,-0.580760279,0.24699092,79.36172977,0.00856502
429,126.6614,37.602,23,45,-4.340014696,0.515152093,-0.656983483,0.141950504,79.55534413,0.008913026
429,126.6614,37.602,24,38,-4.941775584,0.462337311,-0.706210186,0.246303044,80.89841046,0.009906339
430,126.7303,37.5462,1,14,-0.86930987,0.52011493,-1.054572196,0.469987734,74.9445213,0.043776495
430,126.7303,37.5462,2,8,-1.592594009,0.225900256,-0.54327447,-0.006266932,76.03804398,0.039326551
430,126.7303,37.5462,3,7,-1.44968227,0.175922407,-0.513263449,0.140664906,81.43489621,0.021393217
430,126.7303,37.5462,4,7,-1.727215879,0.291042145,-0.584891168,0.037368943,85.48113238,0.052489755
430,126.7303,37.5462,5,6,-2.355570068,0.298606638,-0.434016499,-0.095486493,85.15163579,0.112354239
430,126.7303,37.5462,6,10,-2.119964361,0.421319997,-1.159173617,0.443009745,86.67899832,0.075705227
430,126.7303,37.5462,7,17,-2.714532247,0.596678322,-0.934881319,0.30493238,83.44948424,0.076181074
430,126.7303,37.5462,8,14,-3.097529119,0.507912544,-0.399388931,0.120313334,82.411023,0.046055662
430,126.7303,37.5462,9,18,-2.355939599,0.463790691,-0.483371349,0.008341111,82.67980304,0.040494131
430,126.7303,37.5462,10,27,-1.300830275,0.652779275,-1.16020282,0.491278981,79.05090028,0.037983074
430,126.7303,37.5462,11,32,-0.308019228,0.906167627,-1.580369655,0.910163829,73.26938427,0.047118634
430,126.7303,37.5462,12,35,0.058217848,1.309197768,-1.782892183,1.070924533,69.71236483,0.061688219
430,126.7303,37.5462,13,36,0.177986803,1.287299411,-2.075845938,1.104353179,69.21567013,0.047250373
430,126.7303,37.5462,14,35,0.407290807,1.410477439,-2.16546737,1.114951982,65.79292173,0.024063006
430,126.7303,37.5462,15,36,0.794441056,1.089079418,-1.914248981,1.007137706,65.1219114,0.013099566
430,126.7303,37.5462,16,40,0.737785116,0.888875066,-1.697333071,0.921391331,64.5342085,0.007001321
430,126.7303,37.5462,17,34,0.188726309,0.849286045,-1.495640181,0.754958149,67.40866748,0.004939487
430,126.7303,37.5462,18,36,-0.851432892,0.257165238,-1.054123325,0.445156753,71.21539404,0.005423071
430,126.7303,37.5462,19,41,-1.26264877,0.22386026,-1.00019334,0.297328292,75.0299721,0.005708557
430,126.7303,37.5462,20,40,-1.3158823,0.607854312,-1.275012157,0.487578441,76.07585631,0.0076597
430,126.7303,37.5462,21,36,-2.231253709,0.572795721,-1.006966836,0.450443443,77.65765816,0.008297341
430,126.7303,37.5462,22,37,-2.91371904,0.599350243,-0.619737748,0.259158252,77.90352682,0.008503074
430,126.7303,37.5462,23,30,-3.507043049,0.424326447,-0.787064824,0.188848816,77.32021594,0.008863747
430,126.7303,37.5462,24,23,-4.080925276,0.347584989,-0.794531631,0.285721548,78.56132833,0.009878887
431,126.746,37.4274,1,18,-0.294814484,0.535763602,-1.50983818,0.589504485,73.8189002,0.044960426
431,126.746,37.4274,2,11,-0.922950729,0.322495379,-1.321922879,0.253876113,74.04212732,0.038848184
431,126.746,37.4274,3,9,-1.078390873,0.140780594,-0.756191906,0.322995166,81.74895233,0.02094785
431,126.746,37.4274,4,9,-1.382256041,0.289350136,-1.643060226,0.319987072,86.67967967,0.050369145
431,126.746,37.4274,5,8,-2.033066704,0.251807467,-0.889534924,0.131354361,84.88016789,0.110275271
431,126.746,37.4274,6,8,-1.787149866,0.455333163,-2.263483139,0.70037369,88.93407628,0.075788676
431,126.746,37.4274,7,13,-2.217609795,0.617868826,-1.614326242,0.543678208,85.01204307,0.078058154
431,126.746,37.4274,8,23,-2.536104497,0.522450366,-0.808521903,0.311782705,83.28844714,0.047822467
431,126.746,37.4274,9,25,-1.987355304,0.505415609,-0.835518599,0.271582738,84.85489125,0.042093569
431,126.746,37.4274,10,24,-1.192548669,0.671489545,-1.29016744,0.588722252,80.9574369,0.040016824
431,126.746,37.4274,11,30,-0.240853576,0.878767496,-1.733723313,0.924214297,74.02796888,0.047799619
431,126.746,37.4274,12,35,0.189530929,1.425435386,-1.932453857,1.091023967,68.52829319,0.062947176
431,126.746,37.4274,13,40,0.185635762,1.412564202,-2.467626741,1.152615526,68.7076927,0.047980615
431,126.746,37.4274,14,42,0.401485042,1.328875508,-2.543803728,1.154922877,65.54635596,0.024811815
431,126.746,37.4274,15,38,0.706140224,1.145058332,-2.338854426,1.04209022,63.73616768,0.013206374
431,126.746,37.4274,16,37,0.792688675,0.798003772,-1.903878411,0.91890993,62.69475112,0.006997268
431,126.746,37.4274,17,38,0.177182478,0.751268339,-1.931695635,0.800098626,66.21723514,0.004925847
431,126.746,37.4274,18,42,-0.61955905,0.271884459,-1.443250568,0.55231216,70.04083232,0.005316704
431,126.746,37.4274,19,40,-1.045795264,0.309041755,-1.468082055,0.416198431,73.74741133,0.005739762
431,126.746,37.4274,20,38,-1.04483203,0.676398278,-1.517994146,0.59020801,74.99197835,0.007651729
431,126.746,37.4274,21,38,-1.623897581,0.622933521,-1.166165867,0.560416911,75.86255862,0.008395448
431,126.746,37.4274,22,35,-2.252051263,0.634319282,-0.793129411,0.414052101,76.6374454,0.008743656
431,126.746,37.4274,23,30,-2.700450738,0.561979786,-1.080853999,0.34618422,75.21831393,0.009236566
431,126.746,37.4274,24,22,-3.385399379,0.464211151,-1.090135787,0.411341898,76.03506184,0.0103111
432,126.6746,37.5027,1,17,-0.77906193,0.729654617,-1.261062488,0.540300334,74.03748594,0.044535816
432,126.6746,37.5027,2,8,-1.412541954,0.359616796,-1.098169691,0.128808756,76.67264066,0.039388216
432,126.6746,37.5027,3,5,-1.389684232,0.303522192,-0.592712242,0.217701561,83.99235222,0.021552162
432,126.6746,37.5027,4,7,-1.571611534,0.365017326,-1.018993641,0.174306913,86.11479122,0.051439105
432,126.6746,37.5027,5,7,-2.11398951,0.474700034,-1.097190545,0.129188831,85.13593941,0.109254996
432,126.6746,37.5027,6,10,-2.000160472,0.718663745,-1.845016263,0.634579158,87.82820237,0.074552503
432,126.6746,37.5027,7,16,-2.567072241,0.842333506,-1.258559425,0.422400386,84.76334048,0.075535969
432,126.6746,37.5027,8,20,-2.859540439,0.706054242,-0.534270944,0.236542136,83.6424824,0.046458345
432,126.6746,37.5027,9,27,-2.222518754,0.596864264,-0.635931739,0.118026564,84.55343288,0.040791042
432,126.6746,37.5027,10,32,-1.243319523,0.821211582,-1.371565206,0.572075375,80.62524024,0.038593334
432,126.6746,37.5027,11,37,-0.224347264,1.077363738,-1.826364201,0.952917252,73.727258,0.047690238
432,126.6746,37.5027,12,45,0.102906355,1.438557321,-2.125398757,1.114337326,69.99282466,0.062011627
432,126.6746,37.5027,13,47,0.195813092,1.474241461,-2.29808029,1.157093588,69.75283937,0.04685247
432,126.6746,37.5027,14,47,0.371925363,1.532286101,-2.46759123,1.174173656,66.33645709,0.02412246
432,126.6746,37.5027,15,41,0.756151268,1.240328903,-2.220212764,1.057093309,65.04066565,0.013065964
432,126.6746,37.5027,16,42,0.719144195,0.991781712,-1.904445529,0.95344182,64.46447172,0.006977863
432,126.6746,37.5027,17,45,0.147010745,0.911013219,-1.760779682,0.810028461,67.75965876,0.005004686
432,126.6746,37.5027,18,51,-0.830706964,0.386419097,-1.261371741,0.521100359,71.68866561,0.005424532
432,126.6746,37.5027,19,50,-1.208590273,0.433118735,-1.098811876,0.355390978,75.3659699,0.00580963
432,126.6746,37.5027,20,45,-1.279389198,0.814366491,-1.381134226,0.588896952,76.15223339,0.007678611
432,126.6746,37.5027,21,45,-2.086457182,0.851081963,-1.033237835,0.56929135,77.33684599,0.008385644
432,126.6746,37.5027,22,41,-2.774739401,0.827832424,-0.646429557,0.378132972,77.70347486,0.008695718
432,126.6746,37.5027,23,32,-3.395950382,0.687584228,-0.850396523,0.286182718,77.03047576,0.009151492
432,126.6746,37.5027,24,28,-3.98472193,0.614663476,-0.762540404,0.347839237,78.1932699,0.010186067
433,126.4634,37.7645,1,19,-1.798869313,0.984526867,-1.750472849,0.740868666,76.84003675,0.043985978
433,126.4634,37.7645,2,11,-2.631967554,0.495035344,-1.735422744,0.33010015,84.55378511,0.04199202
433,126.4634,37.7645,3,8,-2.286063215,0.711908164,-2.116348673,0.478347203,87.56143956,0.023866901
433,126.4634,37.7645,4,10,-2.417041978,0.361419682,-1.67521113,0.313544304,86.71288446,0.051051812
433,126.4634,37.7645,5,9,-2.954785369,1.067437638,-2.388879751,0.458408244,88.20282613,0.103377054
433,126.4634,37.7645,6,11,-2.853459156,1.331219077,-2.268442603,0.652336777,87.40568375,0.07078009
433,126.4634,37.7645,7,14,-3.794105406,1.103377093,-1.657960447,0.399902318,87.2719194,0.06911933
433,126.4634,37.7645,8,15,-4.391437639,0.991481379,-1.426041726,0.444554681,86.93205194,0.04367232
433,126.4634,37.7645,9,22,-3.775479239,1.037699053,-0.998501418,0.170009778,84.2663471,0.037929323
433,126.4634,37.7645,10,32,-1.871696297,1.03509836,-1.610613763,0.551453974,82.31681599,0.035598314
433,126.4634,37.7645,11,37,-0.668743866,1.347351184,-3.053344771,1.100213797,76.07236494,0.046662688
433,126.4634,37.7645,12,41,-0.300677598,1.388693517,-3.390477702,1.252334834,72.49787091,0.058274211
433,126.4634,37.7645,13,46,-0.074948993,1.699643516,-3.212878507,1.27246433,70.87559605,0.044304629
433,126.4634,37.7645,14,48,0.139628315,1.747105714,-3.034588599,1.274999625,68.22836587,0.022836058
433,126.4634,37.7645,15,47,0.43026605,1.322717637,-3.188438608,1.21284789,66.72298626,0.013049626
433,126.4634,37.7645,16,47,0.214419654,1.157411401,-2.994333017,1.148574776,66.40253264,0.007264711
433,126.4634,37.7645,17,48,-0.295466148,0.981447129,-2.342665843,0.942375234,69.3868145,0.005515528
433,126.4634,37.7645,18,50,-1.362726564,0.628888655,-2.224442226,0.700569488,72.42503793,0.006082885
433,126.4634,37.7645,19,47,-2.065708623,0.869329062,-2.283690454,0.588755575,76.28639832,0.006303527
433,126.4634,37.7645,20,44,-2.530280834,1.071044753,-2.626026,0.738858049,76.14218291,0.008172439
433,126.4634,37.7645,21,43,-3.769553024,1.368938917,-2.24574562,0.65183471,78.70210266,0.0087492
433,126.4634,37.7645,22,41,-4.589795918,1.343004489,-1.853872275,0.538114006,79.73472596,0.008889414
433,126.4634,37.7645,23,38,-5.581358353,0.96576782,-1.423828943,0.379440952,80.62054657,0.009187896
433,126.4634,37.7645,24,39,-6.344712734,0.883419699,-1.744299552,0.43945421,81.53631229,0.010131159
434,126.6786,37.4096,1,16,-0.15328366,0.878706702,-1.839999621,0.66306476,71.91297846,0.045527145
434,126.6786,37.4096,2,9,-0.704138794,0.538648463,-2.017730984,0.375985615,74.15425456,0.039037238
434,126.6786,37.4096,3,8,-0.982963376,0.363854103,-0.741629417,0.390256427,84.15241788,0.02124799
434,126.6786,37.4096,4,11,-1.196538096,0.459303046,-1.937525771,0.431288737,85.22999132,0.049561092
434,126.6786,37.4096,5,8,-1.594266166,0.505122075,-2.041053211,0.379170923,82.80172777,0.106945268
434,126.6786,37.4096,6,7,-1.646438383,0.846084707,-3.026683523,0.855063404,88.70305325,0.074206671
434,126.6786,37.4096,7,13,-2.087896394,0.968916947,-1.906429979,0.61705726,85.59368629,0.07638742
434,126.6786,37.4096,8,25,-2.25546523,0.847982201,-0.886187644,0.423567212,83.7840218,0.047741362
434,126.6786,37.4096,9,24,-1.876873839,0.687322716,-1.095648789,0.336794909,86.0925708,0.041980027
434,126.6786,37.4096,10,28,-1.119266416,0.933822116,-1.610235515,0.670620001,82.03975232,0.040111589
434,126.6786,37.4096,11,31,-0.08141266,1.223902639,-2.086235528,0.983690558,73.75704632,0.048222156
434,126.6786,37.4096,12,38,0.275737133,1.624978964,-2.357040285,1.140931623,69.05450806,0.062721061
434,126.6786,37.4096,13,44,0.254834319,1.676227038,-2.648215675,1.203748837,69.20132516,0.047267016
434,126.6786,37.4096,14,43,0.408890973,1.61779609,-2.736432242,1.221060352,66.56603447,0.024696982
434,126.6786,37.4096,15,41,0.706059284,1.425876896,-2.616032135,1.099622227,64.26145037,0.013156633
434,126.6786,37.4096,16,41,0.798093987,1.016508815,-2.055620767,0.960442414,63.45971253,0.006970265
434,126.6786,37.4096,17,43,0.179571003,0.927029166,-2.162227109,0.866656766,66.95485507,0.005007332
434,126.6786,37.4096,18,47,-0.587143022,0.500050426,-1.628443396,0.620819214,70.53324405,0.00535447
434,126.6786,37.4096,19,44,-0.901253081,0.621250505,-1.631497956,0.488999096,73.70122987,0.00585158
434,126.6786,37.4096,20,44,-0.924242331,0.984592029,-1.695248783,0.695890651,74.73432245,0.007686018
434,126.6786,37.4096,21,43,-1.506838698,1.009473761,-1.040390227,0.674368715,75.31912403,0.00847919
434,126.6786,37.4096,22,37,-2.135500023,0.928652064,-0.659968671,0.518951092,76.19203945,0.008905322
434,126.6786,37.4096,23,31,-2.622248999,0.902921398,-0.999923228,0.418638858,75.38413041,0.009468793
434,126.6786,37.4096,24,24,-3.258061174,0.827864622,-1.013547397,0.468532518,75.9855893,0.010550589
435,126.4885,37.4958,1,7,-0.69091809,1.477951626,-1.769497137,0.762429553,71.38221392,0.045732438
435,126.4885,37.4958,2,9,-1.179079703,0.695310025,-2.220762741,0.475348204,80.3629583,0.040313295
435,126.4885,37.4958,3,10,-1.255662648,0.999327721,-2.051466298,0.58539332,87.17961148,0.022595103
435,126.4885,37.4958,4,8,-1.289498074,0.499729667,-1.735222756,0.479073587,84.50985444,0.049155462
435,126.4885,37.4958,5,11,-1.593677579,1.248426121,-2.402030336,0.675761708,84.44861767,0.101693878
435,126.4885,37.4958,6,10,-1.801760142,1.737712978,-2.584721658,0.96747667,86.58848786,0.070982731
435,126.4885,37.4958,7,24,-2.36666068,1.492040462,-1.40223588,0.647478756,85.97751369,0.071600779
435,126.4885,37.4958,8,30,-2.508043125,1.363287575,-1.290654308,0.594745027,86.37179921,0.045973392
435,126.4885,37.4958,9,31,-1.986408733,1.181023533,-1.031082899,0.413122378,84.36225693,0.040106129
435,126.4885,37.4958,10,36,-1.147664353,1.383803645,-1.777495121,0.791455208,81.64056201,0.038340647
435,126.4885,37.4958,11,44,-0.19120709,1.899257757,-2.429654253,1.150944684,74.09558651,0.048137635
435,126.4885,37.4958,12,47,0.059208684,2.015777827,-2.868414021,1.272496745,71.64032435,0.061033754
435,126.4885,37.4958,13,49,0.140441635,2.284103067,-2.706702986,1.319129752,70.91075468,0.045195369
435,126.4885,37.4958,14,44,0.23802824,2.281007743,-2.908929552,1.347354374,68.46518178,0.023736194
435,126.4885,37.4958,15,48,0.506664566,1.906572905,-2.611543738,1.222007895,66.40803285,0.012982993
435,126.4885,37.4958,16,48,0.379184859,1.63724559,-2.267341948,1.117141439,66.75763572,0.006999346
435,126.4885,37.4958,17,54,-0.104353073,1.439397808,-1.963382535,0.981229019,69.56748585,0.005275062
435,126.4885,37.4958,18,51,-0.873725737,0.956726496,-1.78664506,0.745166774,72.56025837,0.005606378
435,126.4885,37.4958,19,51,-1.176082437,1.096436403,-1.48921616,0.579097531,75.57859035,0.006118073
435,126.4885,37.4958,20,46,-1.363749295,1.414309389,-1.965193471,0.876002331,75.23872765,0.00781012
435,126.4885,37.4958,21,39,-2.05449843,1.638097731,-1.653050524,0.84472331,76.03386265,0.008595824
435,126.4885,37.4958,22,36,-2.682126163,1.607222268,-1.320407411,0.701691764,76.77447161,0.009039849
435,126.4885,37.4958,23,28,-3.349391997,1.42040198,-1.191856942,0.570882338,76.51676221,0.00961583
435,126.4885,37.4958,24,24,-3.919493598,1.288862315,-1.288701219,0.574594628,77.10134934,0.010643291
436,126.7263,37.4042,1,21,-0.188361417,0.644641485,-1.675070713,0.627285941,73.2082103,0.045352898
436,126.7263,37.4042,2,14,-0.789718767,0.403060633,-1.657103971,0.325197584,73.97138571,0.038863129
436,126.7263,37.4042,3,10,-1.004599718,0.194894573,-0.791446765,0.365358163,82.59360547,0.02099688
436,126.7263,37.4042,4,11,-1.274925778,0.339620889,-1.892670021,0.394238887,86.16953713,0.049727016
436,126.7263,37.4042,5,13,-1.851250852,0.314757924,-1.368802538,0.253524827,83.90792214,0.108712447
436,126.7263,37.4042,6,13,-1.702231799,0.585674364,-2.652756743,0.782642345,88.93760762,0.075219715
436,126.7263,37.4042,7,14,-2.139734307,0.723088166,-1.77732026,0.592573995,85.53152549,0.077683763
436,126.7263,37.4042,8,25,-2.397110059,0.612559352,-0.903239835,0.370843507,83.6698338,0.048086808
436,126.7263,37.4042,9,29,-1.922671253,0.561515306,-0.956280593,0.320439084,85.64987557,0.042317171
436,126.7263,37.4042,10,30,-1.152297181,0.744426028,-1.39169982,0.622013787,81.69604219,0.040386433
436,126.7263,37.4042,11,35,-0.169499418,0.977454052,-1.881094952,0.942033951,74.21080911,0.048054612
436,126.7263,37.4042,12,41,0.241867976,1.484852824,-2.137850199,1.108532198,68.6107975,0.062996737
436,126.7263,37.4042,13,46,0.220235532,1.494354258,-2.588229217,1.174223089,68.83621402,0.047842825
436,126.7263,37.4042,14,47,0.406964752,1.401666165,-2.672275448,1.183401551,65.98464387,0.024901984
436,126.7263,37.4042,15,44,0.698813739,1.226437075,-2.494037408,1.064670107,63.84864461,0.013216162
436,126.7263,37.4042,16,43,0.802743193,0.849571859,-2.019915138,0.933611216,62.79213558,0.006992267
436,126.7263,37.4042,17,46,0.175867315,0.797678055,-2.071925804,0.830644624,66.39155864,0.004955602
436,126.7263,37.4042,18,50,-0.589816197,0.346198013,-1.536222475,0.586914873,70.09137593,0.005319902
436,126.7263,37.4042,19,48,-0.978442165,0.421151664,-1.592380009,0.454066767,73.56477941,0.005788127
436,126.7263,37.4042,20,46,-0.985755254,0.776931019,-1.623217341,0.633688764,74.76668911,0.007671503
436,126.7263,37.4042,21,46,-1.529715042,0.739220755,-1.165599975,0.603154269,75.48672374,0.008448025
436,126.7263,37.4042,22,43,-2.147197962,0.717302586,-0.794155078,0.461019802,76.3689935,0.008843341
436,126.7263,37.4042,23,35,-2.582209426,0.680451776,-1.085211927,0.381607772,75.11040719,0.009379542
436,126.7263,37.4042,24,28,-3.267242647,0.591236295,-1.087378231,0.440322802,75.84706164,0.010466704
437,126.6373,37.5366,1,15,-1.099430101,0.78798061,-1.164100417,0.532311376,74.80748309,0.044463277
437,126.6373,37.5366,2,7,-1.719966026,0.361033752,-1.074859623,0.113252563,78.43858282,0.039738897
437,126.6373,37.5366,3,8,-1.557227632,0.367434042,-0.705136102,0.213749175,84.88122406,0.021902595
437,126.6373,37.5366,4,7,-1.708880487,0.345479841,-0.833214144,0.123712356,86.01186523,0.051649938
437,126.6373,37.5366,5,5,-2.181036769,0.581320697,-1.225058748,0.182656225,85.47370434,0.10836401
437,126.6373,37.5366,6,7,-2.152399899,0.837108927,-1.737347536,0.626005908,87.28970655,0.0738778
437,126.6373,37.5366,7,18,-2.834242059,0.901769563,-1.058823001,0.373903922,85.11247277,0.074357319
